"id","name","stars","created_at","language","description"
68320323,"goldfinch","unknown","2016-09-15T18:28:25Z","unknown","unknown"
68418247,"rustcxx","unknown","2016-09-16T22:20:38Z","Rust","rustcxx: Using C++ from Rust made easy"
68689779,"kafel","unknown","2016-09-20T08:14:32Z","C","A language and library for specifying syscall filtering policies."
68850429,"play-apk-expansion","unknown","2016-09-21T19:25:06Z","Java","unknown"
68852998,"perf_data_converter","unknown","2016-09-21T20:00:54Z","C++","Tool to convert Linux perf files to the profile.proto format used by pprof"
69287409,"dart2java","unknown","2016-09-26T19:54:38Z","Java","unknown"
69314608,"election-au-2016","unknown","2016-09-27T03:13:03Z","Go","Source code for the Australian Election 2016 visualisation"
69707898,"web-bsd-hunt","unknown","2016-09-30T23:04:28Z","Go","Port of the networked real-time multi-player 2D maze war BSD game ""Hunt"" to Google App Engine and modern web browsers"
70159115,"gde-speakersbureau","unknown","2016-10-06T13:58:02Z","JavaScript","unknown"
70166888,"token_bind","unknown","2016-10-06T15:25:31Z","C","unknown"
70184184,"param_runner","unknown","2016-10-06T19:03:36Z","Shell","unknown"
70218212,"fuzzer-test-suite","unknown","2016-10-07T05:32:34Z","C","Set of tests for fuzzing engines"
70516063,"dtask","unknown","2016-10-10T18:19:19Z","C","DTask is a scheduler for statically dependent tasks."
70516235,"fpc","unknown","2016-10-10T18:21:25Z","C","FPC calculates information to be used in fixed-point integer calculations"
70773243,"voyager","unknown","2016-10-13T05:49:10Z","JavaScript","Voyager is a Chrome app designed to connect learners with educational, inspirational, and aspirational content from around the world."
70828109,"periph","unknown","2016-10-13T16:53:51Z","Go","Go·Hardware·Lean"
70918855,"csp-evaluator","unknown","2016-10-14T14:41:41Z","JavaScript","unknown"
70943266,"bbr","unknown","2016-10-14T20:01:38Z","unknown","unknown"
70991953,"rspirv","unknown","2016-10-15T14:17:32Z","Rust","Rust implementation of SPIR-V module processing functionalities"
71180034,"bgu","unknown","2016-10-17T20:49:35Z","C++","unknown"
71265725,"geovelo","unknown","2016-10-18T15:58:40Z","JavaScript","unknown"
71420941,"beautiful-audio-editor","unknown","2016-10-20T03:12:22Z","JavaScript","An experimental audio editor that runs on JavaScript and the Web Audio API."
71482164,"netstack","unknown","2016-10-20T16:25:04Z","Go","IPv4 and IPv6 userland network stack"
71576450,"guetzli","unknown","2016-10-21T15:13:18Z","C++","Perceptual JPEG encoder"
71833285,"request-test","unknown","2016-10-24T21:22:25Z","Python","unknown"
72137255,"macops-MOLFCMClient","unknown","2016-10-27T18:37:33Z","Objective-C","unknown"
72232915,"everythingisconnected","unknown","2016-10-28T18:39:36Z","JavaScript","A Wikidata puzzle game"
72766100,"rtc-video-quality","unknown","2016-11-03T16:44:00Z","Python","Compare (Real-Time) Video Codec Performance"
72767357,"meterstick","unknown","2016-11-03T16:58:57Z","Python","A concise syntax to describe and execute routine data analysis tasks"
72787990,"github-owners-bot","unknown","2016-11-03T21:21:06Z","JavaScript","unknown"
73101558,"bloaty","unknown","2016-11-07T17:04:01Z","C++","Bloaty McBloatface: a size profiler for binaries"
73104945,"mobly","unknown","2016-11-07T17:45:31Z","Python","E2E test framework for tests with complex environment requirements."
73142185,"indexable-pwa-samples","unknown","2016-11-08T02:43:19Z","JavaScript","A sample ExpressJS PWA that explores and demonstrates the best practices for implementing a PWA in regards to indexability of content."
73226302,"wycheproof","unknown","2016-11-08T20:56:25Z","Java","Project Wycheproof tests crypto libraries against known attacks."
73227062,"google-authenticator-libpam","unknown","2016-11-08T21:07:24Z","C","unknown"
73430589,"gops","unknown","2016-11-10T23:49:31Z","Go","A tool to list and diagnose Go processes currently running on your system"
73509129,"indexed-db-as-promised","unknown","2016-11-11T20:28:09Z","JavaScript","A thin wrapper around IndexedDB, making it much more pleasant"
73512789,"gotrace","unknown","2016-11-11T21:26:01Z","unknown","unknown"
73665409,"ngx_token_binding","unknown","2016-11-14T04:00:10Z","C","NGINX module for Token Binding"
73864994,"power-traces","unknown","2016-11-15T23:35:51Z","Protocol Buffer","unknown"
74061816,"gonids","unknown","2016-11-17T19:50:26Z","Go","gonids is a library to parse IDS rules, with a focus primarily on Suricata rule compatibility. There is a discussion forum available at gonids@googlegroups.com"
74158094,"conferenceDB","unknown","2016-11-18T19:00:29Z","HTML","unknown"
74393827,"FluidNet","unknown","2016-11-21T18:33:10Z","Lua","Accelerating Eulerian Fluid Simulation With Convolutional Networks"
74402800,"sass_generator","unknown","2016-11-21T20:25:50Z","unknown","unknown"
74411889,"mobly-snippet-lib","unknown","2016-11-21T22:34:44Z","unknown","Mobly Snippet Lib is a library for triggering device-side code from host-side Mobly tests."
75115615,"gitiles","unknown","2016-11-29T19:41:22Z","Java","A simple browser for Git repositories."
75316690,"uniflow-polymer","unknown","2016-12-01T17:36:31Z","HTML","UniFlow for Polymer"
75317114,"emre","unknown","2016-12-01T17:42:10Z","C++","unknown"
75334904,"smilesparser","unknown","2016-12-01T21:35:47Z","Python","unknown"
75632334,"fest","unknown","2016-12-05T14:27:04Z","unknown","unknown"
75662387,"draco","unknown","2016-12-05T20:14:02Z","C++","Draco is a library for compressing and decompressing 3D geometric meshes and point clouds. It is intended to improve the storage and transmission of 3D graphics."
75985073,"pblog","unknown","2016-12-08T23:56:29Z","C","Pblog is a small, low overhead, structured logging library"
76015382,"mcafp","unknown","2016-12-09T08:10:27Z","Python","unknown"
76279202,"conscrypt","unknown","2016-12-12T17:24:18Z","Java","Conscrypt is a Java Security Provider that implements parts of the Java Cryptography Extension and Java Secure Socket Extension."
76297804,"tcpproxy","unknown","2016-12-12T21:38:45Z","Go","Proxy TCP connections based on static rules, HTTP Host headers, and SNI server names (Go package or binary)"
76597156,"sprockets","unknown","2016-12-15T21:23:26Z","Python","Sprockets is a framework for conformance testing based on state transitions."
76657412,"EXEgesis","unknown","2016-12-16T13:52:42Z","C++","unknown"
76752300,"source_transformer.dart","unknown","2016-12-17T23:07:09Z","Dart","Patterns for easily re-writing source code"
76994209,"youtube-8m","unknown","2016-12-20T21:49:38Z","Python","Starter code for working with the YouTube-8M dataset."
77073851,"grumpy","unknown","2016-12-21T17:49:01Z","Go","Grumpy is a Python to Go source code transcompiler and runtime."
77165775,"mcic-coco","unknown","2016-12-22T18:07:07Z","unknown","unknown"
77166731,"readahead","unknown","2016-12-22T18:23:26Z","Go","readahead is a package that provides readers that enable concurrent reads from seekable or compressed files"
77634620,"adapt-googleanalytics","unknown","2016-12-29T19:19:02Z","JavaScript","unknown"
77826043,"yang_vocoder","unknown","2017-01-02T10:32:11Z","Matlab","unknown"
77880317,"shenzhen-go","unknown","2017-01-03T03:20:35Z","Go","Experimental visual Go environment"
78504267,"simple-reinforcement-learning","unknown","2017-01-10T06:23:23Z","Python","unknown"
78569357,"keystone","unknown","2017-01-10T20:05:30Z","Elm","A software architectural modeling tool for programmers."
78687528,"libprotobuf-mutator","unknown","2017-01-11T22:57:02Z","C++","unknown"
78687875,"shaderc-rs","unknown","2017-01-11T23:02:45Z","Rust","Rust bindings for the shaderc library."
78771689,"clusterfuzz-tools","unknown","2017-01-12T17:55:02Z","Python","Bugs are inevitable. Suffering is optional."
78880988,"fancy-regex","unknown","2017-01-13T19:46:21Z","Rust","unknown"
78881023,"xi-mac","unknown","2017-01-13T19:46:46Z","Swift","unknown"
78888925,"fchan-go","unknown","2017-01-13T21:41:13Z","Go","Experimental channel implementation"
79255058,"ezgantt","unknown","2017-01-17T17:54:24Z","JavaScript","ezGantt main"
79611725,"mobly-bundled-snippets","unknown","2017-01-21T00:14:06Z","Java","Snippets to allow Mobly tests to control Android devices by exposing a simplified Android API."
79817356,"glazier","unknown","2017-01-23T15:30:21Z","Python","A tool for automating the installation of the Microsoft Windows operating system on various device platforms."
79934620,"makerspace-auth","unknown","2017-01-24T17:19:08Z","Python","Designs for our makerspace access control devices"
79936381,"volley","unknown","2017-01-24T17:39:33Z","Java","unknown"
79947043,"xdelta3-decoder-js","unknown","2017-01-24T19:40:23Z","C","unknown"
80049338,"kiwi-solver","unknown","2017-01-25T19:27:46Z","Java","Kiwi is a minimalist and extendable Constraint Programming (CP) solver."
80068300,"file.dart","unknown","2017-01-25T23:26:29Z","Dart","A generic file system abstraction for Dart."
80647157,"pyu2f","unknown","2017-02-01T17:54:11Z","Python","pyu2f is a python based U2F host library for Linux, Windows, and MacOS. It provides functionality for interacting with a U2F device over USB."
80652814,"process.dart","unknown","2017-02-01T18:57:01Z","Dart","unknown"
80782166,"fury","unknown","2017-02-03T00:15:35Z","Go","unknown"
81195034,"netbsd-gce","unknown","2017-02-07T10:16:34Z","Shell","NetBSD Support for Google Compute Engine"
81245484,"eng-edu","unknown","2017-02-07T19:26:27Z","Jupyter Notebook","unknown"
81358136,"platform.dart","unknown","2017-02-08T17:46:57Z","Dart","A generic platform abstraction for Dart"
81500046,"tie","unknown","2017-02-09T22:11:24Z","JavaScript","unknown"
81867937,"arithmancer","unknown","2017-02-13T20:24:16Z","Python","Logarithmic Market Scoring Rule Prediction Market"
81937787,"gapid","unknown","2017-02-14T11:18:43Z","Go","Graphics API Debugger"
81968413,"mug","unknown","2017-02-14T17:01:43Z","Java","unknown"
82329627,"dropzone-polyfill","unknown","2017-02-17T19:13:33Z","HTML","Polyfill for the removed HTML5 dropzone attribute"
82346406,"ot-crdt-papers","unknown","2017-02-17T23:17:33Z","JavaScript","unknown"
82729529,"python-fire","unknown","2017-02-21T21:35:07Z","Python","Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object."
82858372,"mechahamster","unknown","2017-02-22T22:21:38Z","C#","Mecha Hamster is a game where you roll through customizable environments that you can share with your friends."
82984581,"xmpmeta","unknown","2017-02-24T00:23:16Z","C++","unknown"
83077580,"tflow2","unknown","2017-02-24T19:54:50Z","Go","This software is currently maintained at https://github.com/taktv6/tflow2"
83322346,"TextNormalizationCoveringGrammars","unknown","2017-02-27T14:57:47Z","Makefile","Covering grammars for English and Russian text normalization"
83376231,"codeu_project_2017","unknown","2017-02-28T01:42:01Z","Java","CODEU is a program created by Google to develop the skills of future software engineers. This project is a playground for those looking to develop their coding and software engineering skills."
83491987,"easybundler","unknown","2017-03-01T00:07:43Z","Java","A code generator for Android Bundles"
83732806,"seq2seq","unknown","2017-03-02T22:49:20Z","Python","A general-purpose encoder-decoder framework for Tensorflow"
83908157,"eventid-js","unknown","2017-03-04T16:38:26Z","JavaScript","Monotonically increasing per machine, globally unique eventids for JavaScript"
84009273,"infra-structured-map","unknown","2017-03-05T23:09:45Z","Java","unknown"
84183882,"sentencepiece","unknown","2017-03-07T10:03:48Z","C++","Unsupervised text tokenizer for Neural Network-based text generation."
84469560,"containerregistry","unknown","2017-03-09T17:22:40Z","Python","A set of Python libraries and tools for interacting with a Docker Registry."
84492647,"brotli-wheels","unknown","2017-03-09T22:00:48Z","Shell","Brotli wheels"
84597719,"OctoPrint-LEDStripControl","unknown","2017-03-10T20:21:34Z","Python","OctoPrint plugin that intercepts M150 GCode commands and controls local GPIOs connected to LEDs."
84618897,"nsync","unknown","2017-03-11T02:51:04Z","C","nsync is a C library that exports various synchronization primitives, such as mutexes"
84870839,"google-drive-dokany","unknown","2017-03-13T20:22:14Z","C","unknown"
84880723,"cdep","unknown","2017-03-13T22:29:59Z","Java","CDep is a decentralized native package dependency manager with a focus on Android. Runs on Windows, Linux, and MacOS."
84913296,"varstruct","unknown","2017-03-14T06:25:59Z","C++","unknown"
84935075,"cssi-blogasaurus","unknown","2017-03-14T10:15:56Z","HTML","A sample web app project from the Computer Science Summer Institute."
85334275,"eclipse2017","unknown","2017-03-17T16:45:33Z","Python","Source code for North American Eclipse 2017 Megamovie project"
85561766,"amp-pwa-demo","unknown","2017-03-20T10:05:48Z","JavaScript","A simple, dependency-free blog that uses a Progressive Web App (PWA) to show Accellerated Mobile Pages (AMP)."
85600000,"tacotron","unknown","2017-03-20T16:26:36Z","HTML","Audio samples accompanying publications related to Tacotron, an end-to-end speech synthesis model."
85600938,"ubntools","unknown","2017-03-20T16:35:33Z","Go","Tools to do fun things with ubiquity gear"
85630134,"earthenterprise","unknown","2017-03-20T21:40:53Z","JavaScript","Google Earth Enterprise - Open Source"
85719344,"GeoexperimentsResearch","unknown","2017-03-21T15:31:57Z","R","An open-source implementation of the geo experiment analysis methodology developed at Google. Disclaimer: This is not an official Google product."
85727471,"DirectXShaderCompiler","unknown","2017-03-21T16:33:09Z","C++","This repo hosts the source for the DirectX Shader Compiler which is based on LLVM/Clang."
86608918,"xrtl","unknown","2017-03-29T17:10:19Z","C++","Cross-platform Real-Time Rendering Library"
86639944,"virtual-tutors","unknown","2017-03-29T23:56:54Z","HTML","unknown"
86846353,"energystrategies","unknown","2017-03-31T17:56:35Z","TypeScript","unknown"
86868618,"codeu_coding_assessment_2017","unknown","2017-03-31T23:45:15Z","Java","This project allows students to demonstrate their coding skills before entering CodeU. Students will complete this JSON-lite object and JSON-lite parser."
87105789,"Zhi","unknown","2017-04-03T18:14:56Z","Python","Interactive LaTeX Paper Writing in Google Drive"
87309596,"text2text","unknown","2017-04-05T12:59:10Z","Python","unknown"
87763861,"licenseclassifier","unknown","2017-04-10T03:45:47Z","Go","A License Classifier"
87867074,"pam-cryptsetup","unknown","2017-04-10T23:32:15Z","C","unknown"
88215447,"makerspace-emonth","unknown","2017-04-13T23:47:42Z","KiCad","unknown"
88215495,"makerspace-partsbin","unknown","2017-04-13T23:48:35Z","Python","unknown"
88278158,"OctoPrint-TemperatureFailsafe","unknown","2017-04-14T15:15:03Z","Python","OctoPrint plugin that will execute shell commands if a heater exceeds a failsafe threshold."
88560371,"clif","unknown","2017-04-17T23:36:06Z","C++","Wrapper generator foundation to wrap C++ for Python and other languages using LLVM."
88582010,"address-geocoder-js","unknown","2017-04-18T04:35:24Z","HTML","unknown"
88678307,"mt","unknown","2017-04-18T23:09:25Z","C++","Modern, minimalist, minty-fresh terminal"
88762569,"ndash","unknown","2017-04-19T15:45:12Z","C++","unknown"
88765346,"capture-thread","unknown","2017-04-19T16:13:03Z","C++","Framework for loggers, tracers, and mockers in multithreaded C++ programs."
88889137,"aiyprojects-raspbian","unknown","2017-04-20T16:49:05Z","Python"," API libraries, samples, and system images for AIY Projects (Voice Kit and Vision Kit)"
88893060,"nxt-standalone","unknown","2017-04-20T17:33:32Z","C++","ANGLE-like library for Chromium's next-generation Web graphics API prototype."
88895342,"tamperchrome","unknown","2017-04-20T18:00:37Z","JavaScript","Tamper Chrome is a Chrome extension that allows you to modify HTTP requests on the fly and aid on web security testing. Tamper Chrome works across all operating systems (including Chrome OS)."
88987546,"security-research-pocs","unknown","2017-04-21T13:38:40Z","C++","Proof-of-concept codes created as part of security research done by Google Security Team."
89006148,"myelin-acorn-electron-hardware","unknown","2017-04-21T17:01:46Z","Python","Phillip Pearson's retro hardware projects for the Acorn Electron"
89024799,"effcee","unknown","2017-04-21T21:24:53Z","C++","Effcee is a C++ library for stateful pattern matching of strings, inspired by LLVM's FileCheck"
89188193,"goexpect","unknown","2017-04-24T02:11:39Z","Go","Expect for Go"
89349679,"sling","unknown","2017-04-25T10:47:40Z","C++","SLING - A natural language frame semantics parser"
89514037,"edf","unknown","2017-04-26T18:31:04Z","Go","unknown"
89539218,"synthesizer-io","unknown","2017-04-27T00:41:01Z","Rust","unknown"
89539230,"xi-win","unknown","2017-04-27T00:41:14Z","Rust","unknown"
89645349,"helm-broker","unknown","2017-04-27T22:26:27Z","Go","unknown"
89924472,"automation-inspector","unknown","2017-05-01T13:02:28Z","JavaScript","unknown"
90041902,"kmsan","unknown","2017-05-02T14:20:30Z","C","KernelMemorySanitizer, a detector of uses of uninitialized memory in the Linux kernel"
90279413,"chatbase-node","unknown","2017-05-04T15:28:15Z","JavaScript","Quickly integrate your Node.js chatbot with Chatbase Analytics"
90396329,"gousb","unknown","2017-05-05T16:33:20Z","Go","gousb provides low-level interface for accessing USB devices"
90408115,"eslint-closure","unknown","2017-05-05T19:04:57Z","JavaScript","ESLint Plugin and Config for the Google JavaScript Style Guide"
90636971,"certificate-transparency-go","unknown","2017-05-08T14:22:46Z","Go","Auditing for TLS certificates, Go code. "
90668347,"chkstream","unknown","2017-05-08T20:12:50Z","Python","Checked exception support in Java 8 streams via decorator."
90675675,"crclib.dart","unknown","2017-05-08T21:52:15Z","Dart","unknown"
91136737,"jsinterop-generator","unknown","2017-05-12T23:30:16Z","Java","Generates Java annotated with JsInterop from JavaScript extern sources"
91360018,"amss","unknown","2017-05-15T16:28:07Z","R","unknown"
91439791,"service-worker-detector","unknown","2017-05-16T09:22:04Z","JavaScript","This extension detects if a website registers a Service Worker."
91617355,"android-wear-stitch-script","unknown","2017-05-17T20:28:59Z","Python","unknown"
91626146,"elemental2","unknown","2017-05-17T22:39:36Z","Python","Type checked access to browser APIs for Java code."
91817921,"functions-demo","unknown","2017-05-19T15:07:51Z","JavaScript","unknown"
91820777,"abpackage","unknown","2017-05-19T15:38:35Z","R","An R package for AB testing leveraging pre-period information"
91821592,"huproxy","unknown","2017-05-19T15:47:28Z","Go","unknown"
91846443,"auth-library-swift","unknown","2017-05-19T21:22:41Z","Swift","Auth client library for Swift command-line tools and cloud services. Supports OAuth1, OAuth2, and Google Application Default Credentials."
92198537,"inspectorspacetime","unknown","2017-05-23T17:03:00Z","JavaScript","Inject motion specs into reference video to become an engineer's best friend"
92198563,"sketch2ae","unknown","2017-05-23T17:03:26Z","JavaScript","Editable After Effects layers from Sketch artboards"
92229977,"ios-chatbot","unknown","2017-05-23T23:36:49Z","Objective-C","unknown"
92317492,"calblink","unknown","2017-05-24T17:15:36Z","Go","Blink(1) monitor for Google Calendar"
92321329,"ci_edit","unknown","2017-05-24T18:00:36Z","Python","A terminal text editor with mouse support and ctrl+Q to quit."
92324678,"go-microservice-helpers","unknown","2017-05-24T18:37:24Z","Go","A collection of handy snippets that simplify creation of GRPC servers and clients"
92324732,"credstore","unknown","2017-05-24T18:38:07Z","Go","Credstore is a centralized auth server"
92324805,"vmregistry","unknown","2017-05-24T18:39:02Z","Go","VM Registry — manage and provision your VMs"
92536592,"blockly-devtools","unknown","2017-05-26T18:10:23Z","JavaScript","Tools for Blockly app developers to help build custom blocks."
92573821,"haskell-indexer","unknown","2017-05-27T05:39:45Z","Haskell","Emits code crossreference data for Haskell sources."
93106035,"cloudprober","unknown","2017-06-01T22:53:40Z","Go","An active monitoring software to detect failures before your customers do."
93413270,"patents-public-data","unknown","2017-06-05T14:35:27Z","Jupyter Notebook","Patent analysis using the Google Patents Public Datasets on BigQuery"
93725041,"dcm-video-uploader","unknown","2017-06-08T08:24:08Z","Python","Python script to upload video creatives to DCM. The script creates the necessary structure under a provided DCM placement to target each video to a different geo location. One use case is creating dynamic video campaigns "
93791731,"lullaby","unknown","2017-06-08T21:04:19Z","C++","A collection of C++ libraries designed to help teams develop virtual and augmented reality experiences"
93878516,"streetview-publish-client-libraries","unknown","2017-06-09T16:42:04Z","Python","unknown"
93883421,"webauthndemo","unknown","2017-06-09T17:49:49Z","Java","An example Java Relying Party implementation of the WebAuthn specification"
93895453,"rttcp","unknown","2017-06-09T20:43:10Z","Python","unknown"
94252850,"pytruth","unknown","2017-06-13T20:05:30Z","Python","Assertion framework for Python unit tests"
94361486,"vk_callback_swapchain","unknown","2017-06-14T18:31:13Z","C++","unknown"
94361588,"vulkan_test_applications","unknown","2017-06-14T18:32:23Z","C++","unknown"
94419219,"grr_go_api_client","unknown","2017-06-15T08:42:49Z","Go","unknown"
94475235,"lvmd","unknown","2017-06-15T20:13:58Z","Go","LVMd — GRPC Wrapper for LVM "
94475241,"metaserver","unknown","2017-06-15T20:14:04Z","Go","EC2/NoColud-compatible metadata server"
94475247,"microdhcpd","unknown","2017-06-15T20:14:10Z","Go","DHCP server that talks GRPC"
94541764,"functionsimsearch","unknown","2017-06-16T12:28:02Z","C++","Some C++ example code to demonstrate how to perform code similarity searches using SimHashing."
94802433,"samba-documents-provider","unknown","2017-06-19T17:23:47Z","Java","Access network file shares directly from the Android Downloads/Files app"
95025549,"berrydb","unknown","2017-06-21T16:44:58Z","C++","unknown"
95046642,"asset-check","unknown","2017-06-21T21:12:50Z","JavaScript","Check your .well-known/assetlinks.json file on the cli"
95095147,"grr_go_client","unknown","2017-06-22T08:54:30Z","Go","unknown"
95704578,"playhvz","unknown","2017-06-28T19:32:21Z","HTML","unknown"
95735811,"creatism","unknown","2017-06-29T03:40:57Z","HTML","unknown"
95790766,"ssl_logger","unknown","2017-06-29T15:17:05Z","Python","Decrypts and logs a process's SSL traffic."
95790829,"tcp_killer","unknown","2017-06-29T15:17:49Z","Python","Shuts down a TCP connection on Linux or macOS. Local and remote endpoint arguments can be copied from the output of 'netstat -lanW'."
96357507,"bamboo-soy","unknown","2017-07-05T20:13:24Z","Java","An intellij plugin supporting Closure Template language (Soy)"
96370379,"fscryptctl","unknown","2017-07-05T23:54:20Z","C","Small C tool for Linux filesystem encryption"
96570421,"go-cmp","unknown","2017-07-07T19:28:22Z","Go","Package for comparing Go values in tests"
96584518,"nanopb-podspec","unknown","2017-07-07T23:55:34Z","Ruby","Podspecs of library I claimed ownership on CocoaPods"
96637226,"pubkeystore","unknown","2017-07-08T18:35:59Z","Go","SSH Pubkey Registry"
96812763,"testrunner-rosemary","unknown","2017-07-10T19:15:13Z","Java","unknown"
96816350,"okay","unknown","2017-07-10T20:01:49Z","Go","unknown"
97020137,"clspv","unknown","2017-07-12T14:54:18Z","C","Clspv is a prototype compiler for a subset of OpenCL C to Vulkan compute shaders"
97037205,"fscrypt","unknown","2017-07-12T17:52:15Z","Go","Go tool for managing Linux filesystem encryption"
97082422,"spline","unknown","2017-07-13T05:12:24Z","Java","A sample app that demonstrates Android's data binding library in the context of a vector drawing application."
97267882,"angular-sticky-element","unknown","2017-07-14T19:48:24Z","TypeScript","unknown"
97754350,"git-annex-external-gcs","unknown","2017-07-19T19:38:08Z","unknown","unknown"
98166459,"pik","unknown","2017-07-24T08:16:27Z","C++","A new lossy image format for the internet"
98235819,"RED","unknown","2017-07-24T21:18:21Z","Matlab","RED - Regularization by Denoising"
98353534,"devicehub","unknown","2017-07-25T21:59:22Z","Java","unknown"
98442577,"ffcc","unknown","2017-07-26T16:14:14Z","Matlab","Fast Fourier Color Constancy: an auto white balance solution with machine learning in Fourier space"
98457971,"codeu_coding_assessment_b_2017","unknown","2017-07-26T19:20:56Z","Java","This project allows students to demonstrate their coding skills by implementing a component of a larger system."
98510167,"pagespeed-inslides","unknown","2017-07-27T08:04:10Z","JavaScript","HTML5 Slide Deck Generator Tool Based on the PageSpeed Insights API"
98520540,"dbm-lineitem-copier","unknown","2017-07-27T09:50:07Z","JavaScript","unknown"
98896183,"ios-device-control","unknown","2017-07-31T14:10:55Z","Java","unknown"
98925376,"sync3k-server","unknown","2017-07-31T20:06:53Z","Scala","unknown"
98925585,"sync3k-client","unknown","2017-07-31T20:09:44Z","TypeScript","unknown"
98927263,"ts-gulp","unknown","2017-07-31T20:32:15Z","unknown","unknown"
98927279,"ts-style","unknown","2017-07-31T20:32:29Z","TypeScript","<U+2602><U+FE0F> TypeScript style guide, formatter, and linter.  "
99130671,"concourse-resources","unknown","2017-08-02T15:10:26Z","Go","Resources for Concourse"
99363320,"inverting-proxy","unknown","2017-08-04T16:57:41Z","Go","Reverse proxy that inverts the direction of traffic"
99364599,"crc32c","unknown","2017-08-04T17:15:20Z","C++","CRC32C implementation with support for CPU-specific acceleration instructions"
99697343,"python-cloud-utils","unknown","2017-08-08T13:42:28Z","Python","unknown"
99700150,"keytransparency-java","unknown","2017-08-08T14:11:14Z","Java","The Java Client for Key Transparency"
99747857,"dev-on-chromeos-gce-setup","unknown","2017-08-09T00:24:48Z","Shell","unknown"
99747884,"dev-on-chromeos-openvpn","unknown","2017-08-09T00:25:16Z","Shell","unknown"
99747911,"dev-on-chromeos-che","unknown","2017-08-09T00:25:41Z","unknown","unknown"
99837962,"percy-node","unknown","2017-08-09T17:59:29Z","JavaScript","Utilities for visual regression testing in node based testing setups (like Protractor) for use with percy.io"
99955265,"marmot","unknown","2017-08-10T18:51:08Z","Go","Marmot workflow execution engine"
99963618,"energysimulation","unknown","2017-08-10T20:49:07Z","Jupyter Notebook","unknown"
99965680,"open-location-code-swift","unknown","2017-08-10T21:20:32Z","Swift","Swift implementation of Open Location Code. Supports Swift and Objective-C for iOS, macOS, tvOS and watchOS, and Swift for Linux."
100191820,"chatbase-python","unknown","2017-08-13T17:04:51Z","Python","Integrate your Python application with Chatbase!"
100193473,"chatbase-dotnet","unknown","2017-08-13T17:33:05Z","C#","Integrate your DotNet application with Chatbase!"
100290159,"trix-auto-complete","unknown","2017-08-14T16:57:53Z","JavaScript","Plugin for autocomplete using trix editor"
100291473,"devtools-driver","unknown","2017-08-14T17:13:37Z","Java","unknown"
100524301,"MAB","unknown","2017-08-16T19:18:30Z","R","R package for Multi-Armed Bandit Simulation Study"
101203585,"render-timing-for-unity","unknown","2017-08-23T16:46:05Z","C++","GPU time metric for Unity apps (currently limited to Android/GLES)"
101422921,"river","unknown","2017-08-25T16:37:17Z","unknown","unknown"
101908162,"generativemloncloud","unknown","2017-08-30T17:11:09Z","Python","unknown"
101928282,"pawn","unknown","2017-08-30T20:59:28Z","C++","Extract BIOS firmware from Intel-based workstations and laptops"
101947478,"ds-trix-addon","unknown","2017-08-31T01:55:38Z","JavaScript","unknown"
102390943,"cel-spec","unknown","2017-09-04T18:33:35Z","C++","Common Expression Language -- specification and binary representation"
102507143,"shell-encryption","unknown","2017-09-05T16:51:23Z","C++","unknown"
102676569,"new-project","unknown","2017-09-07T01:34:43Z","unknown","unknown"
102784118,"microscopeimagequality","unknown","2017-09-07T20:46:27Z","Python","unknown"
102808614,"xctestrunner","unknown","2017-09-08T02:37:43Z","Python","A executable binary to run prebuilt iOS tests on iOS simulator/real device."
103184098,"verilogpp","unknown","2017-09-11T20:22:30Z","Perl","unknown"
103189057,"voice-iot-maker-demo","unknown","2017-09-11T21:16:45Z","JavaScript","Google Actions + Particle Photon (via Dialogflow)"
103345181,"sonic-midi","unknown","2017-09-13T02:47:33Z","Ruby","Plays melodies in SonicPi while converting them to MIDI"
103561043,"argtail-check","unknown","2017-09-14T17:21:49Z","Go","unknown"
103630531,"wasserstein-dist","unknown","2017-09-15T07:56:22Z","Python","tensorflow implementation of the Wasserstein (aka optimal transport) distance"
103978522,"gumbel_sinkhorn","unknown","2017-09-18T18:50:09Z","Python","unknown"
104244248,"gtd-txt","unknown","2017-09-20T17:05:03Z","Shell","Getting Things Done in plain text"
104247896,"bitutils","unknown","2017-09-20T17:39:33Z","Python","scripts to ease working with binary numbers"
104365791,"domato","unknown","2017-09-21T15:28:59Z","Python","DOM fuzzer"
104495156,"mipsqa","unknown","2017-09-22T16:22:19Z","Python","unknown"
104776515,"OctoPrint-HeaterTimeout","unknown","2017-09-25T16:46:26Z","Python","OctoPrint Plugin that automatically shuts down heaters after a specified idle timeout."
104796968,"amp-client-id-library","unknown","2017-09-25T20:09:03Z","JavaScript","unknown"
104838745,"angular_cli","unknown","2017-09-26T05:12:44Z","Dart","unknown"
104856705,"gnxi","unknown","2017-09-26T08:19:41Z","Go","gNXI Tools - gRPC Network Management/Operations Interface Tools"
105058953,"restor","unknown","2017-09-27T19:12:52Z","Objective-C","Restor is a user-friendly application to (mass) image macOS computers from a single source"
105059052,"macops-MOLXPCConnection","unknown","2017-09-27T19:13:43Z","Objective-C","An NSXPCConnection wrapper that does signature validation"
105066063,"gsocguides","unknown","2017-09-27T20:28:23Z","CSS","Google Summer of Code Mentor and Student Guides"
105286778,"VRD","unknown","2017-09-29T15:15:29Z","Python","unknown"
105428926,"tmppy","unknown","2017-10-01T08:29:32Z","Python","TMPPy is a subset of Python that can be compiled to C++ meta-functions using the py2tmp compiler."
