COUNTRY,REG_NAME,PRODUCT,BRANDCODE,PRODUCTCODE,ACCESS_DATE,DATE_VAL,User_hist,User_login,REG_DATE,LAST_LOGIN,BIRTH_YEAR,,DURATION,BOUNCE,PURCHASE,USER_AGE,USER_GENDER,GENDER,USER_ID,USER_HIST,LASTLOGIN
IN,TL,AC,HITACHI,HITACHIAC24,10-01-2017,42745,42671,42721,28-10-2016,17-12-2016,1986,23-05-1986,151,0,0,30,1,M,JLTPAZ13,74,24
IN,TL,AC,HITACHI,HITACHIAC24,20-01-2017,42755,42728,42740,24-12-2016,05-01-2017,1993,22-10-1993,344,0,1,23,1,M,UAQHTX88,27,15
IN,WB,Mobile,HITACHI,HITACHIMobile21,15-01-2017,42750,42583,42653,01-08-2016,10-10-2016,1995,08-10-1995,463,0,0,21,0,F,VWLVSN31,167,97
IN,WB,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,07-01-2017,42742,42662,42710,19-10-2016,06-12-2016,1982,23-07-1982,64,0,0,34,0,F,@JVQEP97,80,32
IN,TL,MICROWAVE,LG,LGMICROWAVE33,10-01-2017,42745,42580,42629,29-07-2016,16-09-2016,1998,04-11-1998,52,0,0,18,0,F,FHNPGF12,165,116
IN,KL,Fridge,HITACHI,HITACHIFridge25,11-01-2017,42746,42680,42689,06-11-2016,15-11-2016,1998,28-08-1998,539,0,0,18,0,F,XYSNHN40,66,57
IN,MH,MICROWAVE,HITACHI,HITACHIMICROWAVE23,18-01-2017,42753,42742,42750,07-01-2017,15-01-2017,1989,07-05-1989,548,0,0,27,0,F,VAWYUP70,11,3
IN,KA,Mobile,BLUESTAR,BLUESTARMobile41,08-01-2017,42743,42728,42741,24-12-2016,06-01-2017,1996,18-05-1996,197,0,0,20,0,F,KKDIAU90,15,2
IN,TL,Mobile,BLUESTAR,BLUESTARMobile41,13-01-2017,42748,42634,42656,21-09-2016,13-10-2016,1984,25-09-1984,226,0,1,32,1,M,DBCCMQ86,114,92
IN,KA,Mobile,HITACHI,HITACHIMobile21,03-01-2017,42738,42540,42604,19-06-2016,22-08-2016,1990,16-09-1990,205,0,1,26,1,M,@SVCWV24,198,134
IN,KA,Fridge,SAMSUNG,SAMSUNGFridge15,05-01-2017,42740,42685,42716,11-11-2016,12-12-2016,1982,27-07-1982,464,0,1,34,1,M,CLXVVR66,55,24
IN,MH,Fridge,LG,LGFridge35,15-01-2017,42750,42593,42595,11-08-2016,13-08-2016,1994,20-10-1994,342,0,0,22,1,M,BVUNFV30,157,155
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,09-01-2017,42744,42664,42703,21-10-2016,29-11-2016,1998,26-03-1998,327,0,1,18,0,F,JMEIOU93,80,41
IN,WB,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,03-01-2017,42738,42678,42699,04-11-2016,25-11-2016,1990,01-09-1990,324,0,1,26,0,F,NALHYE76,60,39
IN,TN,Fridge,HITACHI,HITACHIFridge25,19-01-2017,42754,42563,42714,12-07-2016,10-12-2016,1995,14-04-1995,118,0,0,21,1,M,A@ILQB53,191,40
IN,TL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,11-01-2017,42746,42552,42584,01-07-2016,02-08-2016,1993,21-08-1993,357,0,0,23,1,M,YA@RPE55,194,162
IN,MH,LCD,HITACHI,HITACHILCD22,12-01-2017,42747,42663,42667,20-10-2016,24-10-2016,1994,14-05-1994,489,0,0,22,1,M,NGHHHN47,84,80
IN,MH,AC,BLUESTAR,BLUESTARAC44,10-01-2017,42745,42601,42686,19-08-2016,12-11-2016,1998,05-03-1998,141,0,0,18,0,F,LRQGQY76,144,59
IN,TL,AC,SAMSUNG,SAMSUNGAC14,01-01-2017,42736,42653,42701,10-10-2016,27-11-2016,1983,12-11-1983,51,0,0,33,1,M,GAE@CQ35,83,35
IN,KL,LCD,HITACHI,HITACHILCD22,11-01-2017,42746,42576,42642,25-07-2016,29-09-2016,1995,22-03-1995,512,0,0,21,1,M,RIPZAD57,170,104
IN,WB,LCD,BLUESTAR,BLUESTARLCD42,15-01-2017,42750,42655,42717,12-10-2016,13-12-2016,1984,26-03-1984,393,0,1,32,0,F,LZV@XJ42,95,33
IN,KA,Fridge,BLUESTAR,BLUESTARFridge45,11-01-2017,42746,42676,42727,02-11-2016,23-12-2016,1998,14-04-1998,312,0,0,18,1,M,XZIGKF85,70,19
IN,KA,LCD,LG,LGLCD32,10-01-2017,42745,42701,42743,27-11-2016,08-01-2017,1992,27-07-1992,242,0,0,24,1,M,KJFBKH34,44,2
IN,TL,Mobile,SAMSUNG,SAMSUNGMobile11,05-01-2017,42740,42673,42678,30-10-2016,04-11-2016,1994,04-05-1994,157,0,0,22,1,M,OWCVFS51,67,62
IN,WB,MICROWAVE,HITACHI,HITACHIMICROWAVE23,11-01-2017,42746,42738,42738,03-01-2017,03-01-2017,1990,13-06-1990,214,0,1,26,1,M,HKRKRJ21,8,8
IN,KA,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,05-01-2017,42740,42730,42736,26-12-2016,01-01-2017,1981,18-06-1981,335,0,0,35,1,M,CCAB@O73,10,4
IN,WB,AC,LG,LGAC34,02-01-2017,42737,42675,42712,01-11-2016,08-12-2016,1982,20-11-1982,285,0,1,34,1,M,URIRO@42,62,25
IN,KA,Fridge,HITACHI,HITACHIFridge25,04-01-2017,42739,42669,42731,26-10-2016,27-12-2016,1984,26-11-1984,63,0,0,32,0,F,QDVGZL13,70,8
IN,KL,Fridge,BLUESTAR,BLUESTARFridge45,07-01-2017,42742,42641,42660,28-09-2016,17-10-2016,1987,04-06-1987,228,0,0,29,0,F,CMNHFN47,101,82
IN,WB,LCD,HITACHI,HITACHILCD22,15-01-2017,42750,42684,42706,10-11-2016,02-12-2016,1983,26-10-1983,193,0,0,33,0,F,PQMKAD47,66,44
IN,TN,LCD,SAMSUNG,SAMSUNGLCD12,15-01-2017,42750,42733,42746,29-12-2016,11-01-2017,1994,02-04-1994,589,0,1,22,0,F,WFRNUM21,17,4
IN,KA,Mobile,HITACHI,HITACHIMobile21,06-01-2017,42741,42610,42670,28-08-2016,27-10-2016,1993,25-07-1993,460,0,1,23,0,F,XVBOKK74,131,71
IN,WB,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,01-01-2017,42736,42688,42723,14-11-2016,19-12-2016,1991,08-11-1991,299,0,0,25,1,M,ITJVFV88,48,13
IN,MH,LCD,HITACHI,HITACHILCD22,07-01-2017,42742,42638,42638,25-09-2016,25-09-2016,1992,24-06-1992,316,0,1,24,0,F,VZWDVN17,104,104
IN,WB,MICROWAVE,HITACHI,HITACHIMICROWAVE23,14-01-2017,42749,42691,42703,17-11-2016,29-11-2016,1996,06-05-1996,205,0,0,20,1,M,MKEWEC50,58,46
IN,MH,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,15-01-2017,42750,42614,42618,01-09-2016,05-09-2016,1988,11-04-1988,3,1,0,28,0,F,YYQKGX76,136,132
IN,MH,LCD,LG,LGLCD32,17-01-2017,42752,42739,42751,04-01-2017,16-01-2017,1982,19-11-1982,526,0,0,34,0,F,TXADUM55,13,1
IN,KL,AC,SAMSUNG,SAMSUNGAC14,01-01-2017,42736,42729,42731,25-12-2016,27-12-2016,1993,02-09-1993,77,0,0,23,0,F,BUXO@Z17,7,5
IN,TL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,20-01-2017,42755,42606,42679,24-08-2016,05-11-2016,1982,28-10-1982,150,0,0,34,1,M,OJGTUT61,149,76
IN,TN,Mobile,HITACHI,HITACHIMobile21,03-01-2017,42738,42729,42734,25-12-2016,30-12-2016,1984,04-06-1984,23,0,0,32,0,F,ZGBPJC93,9,4
IN,WB,WASH_MACH,LG,LGWASH_MACH36,13-01-2017,42748,42550,42586,29-06-2016,04-08-2016,1986,02-11-1986,399,0,0,30,0,F,GJMY@M71,198,162
IN,TN,AC,SAMSUNG,SAMSUNGAC14,09-01-2017,42744,42617,42663,04-09-2016,20-10-2016,1993,15-03-1993,402,0,1,23,1,M,SHBZR@64,127,81
IN,KA,LCD,SAMSUNG,SAMSUNGLCD12,01-01-2017,42736,42692,42727,18-11-2016,23-12-2016,1994,27-08-1994,477,0,0,22,0,F,PMYCAF38,44,9
IN,KL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,04-01-2017,42739,42723,42738,19-12-2016,03-01-2017,1985,26-05-1985,95,0,0,31,1,M,FQNOUO91,16,1
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,13-01-2017,42748,42550,42577,29-06-2016,26-07-2016,1991,08-10-1991,298,0,1,25,0,F,GPLKN@76,198,171
IN,KL,Fridge,HITACHI,HITACHIFridge25,07-01-2017,42742,42666,42726,23-10-2016,22-12-2016,1998,11-04-1998,96,0,0,18,1,M,EODCXM58,76,16
IN,TL,Mobile,LG,LGMobile31,10-01-2017,42745,42643,42711,30-09-2016,07-12-2016,1998,04-08-1998,359,0,1,18,1,M,FLEYXG63,102,34
IN,KL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,12-01-2017,42747,42592,42628,10-08-2016,15-09-2016,1983,05-08-1983,151,0,0,33,0,F,TLV@DG44,155,119
IN,WB,Mobile,LG,LGMobile31,09-01-2017,42744,42639,42677,26-09-2016,03-11-2016,1985,24-03-1985,293,0,0,31,0,F,@K@FGC28,105,67
IN,TN,Fridge,BLUESTAR,BLUESTARFridge45,12-01-2017,42747,42611,42678,29-08-2016,04-11-2016,1983,02-07-1983,35,0,0,33,1,M,PCTHPM77,136,69
IN,KA,LCD,HITACHI,HITACHILCD22,04-01-2017,42739,42567,42569,16-07-2016,18-07-2016,1993,06-06-1993,86,0,0,23,0,F,CBEPJE38,172,170
IN,KL,Mobile,BLUESTAR,BLUESTARMobile41,14-01-2017,42749,42554,42723,03-07-2016,19-12-2016,1988,12-03-1988,374,0,1,28,1,M,FBNRIN23,195,26
IN,TN,LCD,BLUESTAR,BLUESTARLCD42,15-01-2017,42750,42672,42735,29-10-2016,31-12-2016,1981,17-06-1981,36,0,0,35,0,F,LMRCPA52,78,15
IN,TL,LCD,BLUESTAR,BLUESTARLCD42,05-01-2017,42740,42629,42632,16-09-2016,19-09-2016,1990,07-10-1990,153,0,0,26,1,M,GVXDSN44,111,108
IN,TN,LCD,LG,LGLCD32,07-01-2017,42742,42572,42696,21-07-2016,22-11-2016,1994,06-07-1994,282,0,1,22,1,M,LRBRJE73,170,46
IN,MH,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,03-01-2017,42738,42670,42705,27-10-2016,01-12-2016,1993,04-06-1993,513,0,1,23,1,M,@VOLDF76,68,33
IN,KA,Fridge,SAMSUNG,SAMSUNGFridge15,08-01-2017,42743,42621,42734,08-09-2016,30-12-2016,1981,11-07-1981,142,0,0,35,0,F,DWSDOX23,122,9
IN,KA,MICROWAVE,LG,LGMICROWAVE33,13-01-2017,42748,42576,42600,25-07-2016,18-08-2016,1995,12-05-1995,130,0,0,21,0,F,KJNQWX72,172,148
IN,TN,MICROWAVE,HITACHI,HITACHIMICROWAVE23,09-01-2017,42744,42613,42741,31-08-2016,06-01-2017,1989,27-10-1989,521,0,0,27,1,M,MUFJWM93,131,3
IN,KA,LCD,BLUESTAR,BLUESTARLCD42,08-01-2017,42743,42710,42718,06-12-2016,14-12-2016,1987,07-06-1987,177,0,0,29,0,F,CTDQUW54,33,25
IN,KL,LCD,SAMSUNG,SAMSUNGLCD12,11-01-2017,42746,42641,42732,28-09-2016,28-12-2016,1983,14-11-1983,313,0,0,33,1,M,QVQPWN98,105,14
IN,TN,Fridge,SAMSUNG,SAMSUNGFridge15,20-01-2017,42755,42697,42752,23-11-2016,17-01-2017,1991,25-08-1991,116,0,0,25,0,F,DDNZTF12,58,3
IN,TN,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,12-01-2017,42747,42643,42684,30-09-2016,10-11-2016,1992,02-04-1992,384,0,0,24,1,M,UGEQG@18,104,63
IN,KA,WASH_MACH,LG,LGWASH_MACH36,18-01-2017,42753,42656,42675,13-10-2016,01-11-2016,1996,14-09-1996,261,0,0,20,1,M,JRDNAO16,97,78
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,19-01-2017,42754,42603,42643,21-08-2016,30-09-2016,1993,20-10-1993,574,0,1,23,0,F,XICMUM21,151,111
IN,TL,Mobile,LG,LGMobile31,19-01-2017,42754,42590,42730,08-08-2016,26-12-2016,1996,18-08-1996,215,0,1,20,1,M,TBCLKM38,164,24
IN,TL,AC,LG,LGAC34,18-01-2017,42753,42740,42741,05-01-2017,06-01-2017,1993,11-10-1993,529,0,1,23,0,F,@@QOMR57,13,12
IN,TL,Mobile,HITACHI,HITACHIMobile21,12-01-2017,42747,42655,42733,12-10-2016,29-12-2016,1989,23-05-1989,169,0,0,27,1,M,SAZRDW25,92,14
IN,KA,Fridge,LG,LGFridge35,16-01-2017,42751,42652,42672,09-10-2016,29-10-2016,1996,22-08-1996,24,0,0,20,0,F,Z@PTBM40,99,79
IN,TN,LCD,LG,LGLCD32,18-01-2017,42753,42730,42745,26-12-2016,10-01-2017,1990,16-10-1990,398,0,0,26,0,F,RPPXVW72,23,8
IN,WB,WASH_MACH,HITACHI,HITACHIWASH_MACH26,06-01-2017,42741,42568,42684,17-07-2016,10-11-2016,1992,21-09-1992,210,0,0,24,1,M,EJXTWL61,173,57
IN,KL,AC,HITACHI,HITACHIAC24,03-01-2017,42738,42594,42708,12-08-2016,04-12-2016,1992,16-08-1992,194,0,0,24,1,M,UKRMOB60,144,30
IN,KL,Mobile,HITACHI,HITACHIMobile21,20-01-2017,42755,42679,42728,05-11-2016,24-12-2016,1991,27-06-1991,272,0,0,25,1,M,FCXYZI23,76,27
IN,TL,Fridge,HITACHI,HITACHIFridge25,11-01-2017,42746,42706,42725,02-12-2016,21-12-2016,1989,24-08-1989,22,0,0,27,1,M,UDABLO24,40,21
IN,TN,LCD,BLUESTAR,BLUESTARLCD42,11-01-2017,42746,42679,42727,05-11-2016,23-12-2016,1996,17-11-1996,9,1,0,20,1,M,FLCKIQ69,67,19
IN,KL,Fridge,HITACHI,HITACHIFridge25,20-01-2017,42755,42664,42753,21-10-2016,18-01-2017,1990,01-03-1990,109,0,0,26,0,F,RI@KLD92,91,2
IN,MH,LCD,SAMSUNG,SAMSUNGLCD12,01-01-2017,42736,42672,42685,29-10-2016,11-11-2016,1981,23-03-1981,272,0,1,35,1,M,FMKMSH22,64,51
IN,KA,LCD,HITACHI,HITACHILCD22,05-01-2017,42740,42701,42730,27-11-2016,26-12-2016,1997,26-06-1997,266,0,1,19,1,M,SLCPRX51,39,10
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,10-01-2017,42745,42671,42706,28-10-2016,02-12-2016,1985,15-11-1985,2,1,0,31,1,M,YLTBP@67,74,39
IN,KL,LCD,SAMSUNG,SAMSUNGLCD12,08-01-2017,42743,42563,42666,12-07-2016,23-10-2016,1996,20-09-1996,82,0,0,20,1,M,IEZDFF89,180,77
IN,KL,Mobile,SAMSUNG,SAMSUNGMobile11,10-01-2017,42745,42581,42663,30-07-2016,20-10-2016,1989,18-11-1989,473,0,1,27,0,F,FCMJNI80,164,82
IN,TL,LCD,LG,LGLCD32,03-01-2017,42738,42585,42595,03-08-2016,13-08-2016,1982,26-08-1982,111,0,0,34,1,M,AQJIPY80,153,143
IN,WB,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,02-01-2017,42737,42670,42719,27-10-2016,15-12-2016,1993,06-04-1993,156,0,0,23,0,F,ECNCPS39,67,18
IN,MH,AC,LG,LGAC34,15-01-2017,42750,42747,42748,12-01-2017,13-01-2017,1985,21-10-1985,338,0,1,31,1,M,XMT@GR38,3,2
IN,MH,AC,SAMSUNG,SAMSUNGAC14,06-01-2017,42741,42542,42623,21-06-2016,10-09-2016,1982,06-05-1982,153,0,0,34,0,F,ZNHRLF27,199,118
IN,KA,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,11-01-2017,42746,42596,42728,14-08-2016,24-12-2016,1981,24-11-1981,533,0,1,35,1,M,PZCZHQ15,150,18
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,03-01-2017,42738,42576,42617,25-07-2016,04-09-2016,1983,23-07-1983,416,0,1,33,1,M,QVLCYE33,162,121
IN,KL,LCD,SAMSUNG,SAMSUNGLCD12,19-01-2017,42754,42593,42686,11-08-2016,12-11-2016,1982,26-07-1982,260,0,1,34,1,M,OCCHQV47,161,68
IN,KA,WASH_MACH,LG,LGWASH_MACH36,14-01-2017,42749,42730,42730,26-12-2016,26-12-2016,1989,06-06-1989,320,0,1,27,0,F,YXDDU@53,19,19
IN,TL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,04-01-2017,42739,42614,42695,01-09-2016,21-11-2016,1994,22-03-1994,570,0,0,22,0,F,TNXEMM81,125,44
IN,WB,Mobile,HITACHI,HITACHIMobile21,08-01-2017,42743,42683,42706,09-11-2016,02-12-2016,1981,16-06-1981,523,0,1,35,0,F,USOPEU27,60,37
IN,KA,Mobile,BLUESTAR,BLUESTARMobile41,15-01-2017,42750,42660,42694,17-10-2016,20-11-2016,1998,15-06-1998,305,0,0,18,0,F,TCSXXY43,90,56
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,06-01-2017,42741,42673,42703,30-10-2016,29-11-2016,1995,06-10-1995,222,0,0,21,0,F,YSNXOB31,68,38
IN,WB,MICROWAVE,LG,LGMICROWAVE33,04-01-2017,42739,42559,42631,08-07-2016,18-09-2016,1989,07-05-1989,244,0,1,27,0,F,KSPOAE87,180,108
IN,TL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,03-01-2017,42738,42542,42660,21-06-2016,17-10-2016,1995,13-08-1995,82,0,0,21,0,F,GXBRTU49,196,78
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,20-01-2017,42755,42638,42676,25-09-2016,02-11-2016,1983,22-03-1983,563,0,0,33,1,M,GXRNVY25,117,79
IN,TN,WASH_MACH,LG,LGWASH_MACH36,05-01-2017,42740,42585,42642,03-08-2016,29-09-2016,1983,05-04-1983,78,0,0,33,1,M,VINJQC91,155,98
IN,WB,Fridge,SAMSUNG,SAMSUNGFridge15,14-01-2017,42749,42727,42748,23-12-2016,13-01-2017,1988,12-04-1988,212,0,1,28,1,M,XTSZNN57,22,1
IN,WB,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,07-01-2017,42742,42703,42722,29-11-2016,18-12-2016,1989,08-06-1989,204,0,1,27,1,M,UZFJAV19,39,20
IN,KA,WASH_MACH,LG,LGWASH_MACH36,12-01-2017,42747,42581,42642,30-07-2016,29-09-2016,1981,13-06-1981,126,0,0,35,1,M,UNKPSH46,166,105
IN,TL,Mobile,SAMSUNG,SAMSUNGMobile11,12-01-2017,42747,42556,42719,05-07-2016,15-12-2016,1986,08-07-1986,501,0,0,30,0,F,BYBVLL88,191,28
IN,MH,Mobile,HITACHI,HITACHIMobile21,20-01-2017,42755,42668,42680,25-10-2016,06-11-2016,1990,27-04-1990,262,0,0,26,0,F,YCGBGE82,87,75
IN,TL,Mobile,LG,LGMobile31,17-01-2017,42752,42696,42717,22-11-2016,13-12-2016,1989,26-11-1989,80,0,0,27,1,M,SEOI@Z68,56,35
IN,KA,Fridge,LG,LGFridge35,07-01-2017,42742,42546,42608,25-06-2016,26-08-2016,1996,06-06-1996,107,0,0,20,0,F,SMZYZI16,196,134
IN,MH,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,20-01-2017,42755,42600,42685,18-08-2016,11-11-2016,1983,20-10-1983,475,0,0,33,1,M,SNYYTQ45,155,70
IN,MH,WASH_MACH,HITACHI,HITACHIWASH_MACH26,12-01-2017,42747,42657,42707,14-10-2016,03-12-2016,1998,23-07-1998,574,0,1,18,0,F,GIIPWZ41,90,40
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,10-01-2017,42745,42668,42717,25-10-2016,13-12-2016,1985,21-04-1985,426,0,0,31,1,M,KUYWU@61,77,28
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,15-01-2017,42750,42736,42738,01-01-2017,03-01-2017,1981,11-04-1981,155,0,0,35,0,F,IFOENA26,14,12
IN,KL,AC,HITACHI,HITACHIAC24,04-01-2017,42739,42732,42735,28-12-2016,31-12-2016,1990,15-06-1990,20,0,0,26,0,F,HZMXRN37,7,4
IN,WB,LCD,SAMSUNG,SAMSUNGLCD12,08-01-2017,42743,42635,42708,22-09-2016,04-12-2016,1991,20-11-1991,111,0,0,25,0,F,@DVUQO72,108,35
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,17-01-2017,42752,42636,42733,23-09-2016,29-12-2016,1993,12-06-1993,213,0,0,23,1,M,EBXIQB47,116,19
IN,KL,MICROWAVE,LG,LGMICROWAVE33,14-01-2017,42749,42592,42666,10-08-2016,23-10-2016,1991,20-05-1991,306,0,0,25,0,F,NZBKUZ60,157,83
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,18-01-2017,42753,42646,42746,03-10-2016,11-01-2017,1981,15-06-1981,511,0,1,35,0,F,FQPTTG26,107,7
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,16-01-2017,42751,42654,42670,11-10-2016,27-10-2016,1992,12-09-1992,128,0,0,24,0,F,FCWHZB88,97,81
IN,MH,AC,BLUESTAR,BLUESTARAC44,05-01-2017,42740,42679,42738,05-11-2016,03-01-2017,1984,27-07-1984,229,0,0,32,1,M,CYYTMC55,61,2
IN,KA,Fridge,LG,LGFridge35,06-01-2017,42741,42625,42687,12-09-2016,13-11-2016,1995,01-06-1995,533,0,1,21,1,M,J@EC@B93,116,54
IN,MH,LCD,HITACHI,HITACHILCD22,19-01-2017,42754,42664,42696,21-10-2016,22-11-2016,1989,09-07-1989,595,0,1,27,1,M,LHFHNG90,90,58
IN,KA,AC,LG,LGAC34,08-01-2017,42743,42642,42732,29-09-2016,28-12-2016,1991,06-10-1991,536,0,0,25,0,F,OWCVWK96,101,11
IN,KL,LCD,BLUESTAR,BLUESTARLCD42,13-01-2017,42748,42624,42695,11-09-2016,21-11-2016,1996,03-11-1996,593,0,0,20,1,M,QWWRLE81,124,53
IN,KA,Fridge,HITACHI,HITACHIFridge25,10-01-2017,42745,42701,42713,27-11-2016,09-12-2016,1990,05-05-1990,299,0,1,26,0,F,WBFEMJ44,44,32
IN,KA,AC,SAMSUNG,SAMSUNGAC14,18-01-2017,42753,42671,42732,28-10-2016,28-12-2016,1998,07-07-1998,442,0,1,18,1,M,TYTKCM57,82,21
IN,KA,AC,HITACHI,HITACHIAC24,19-01-2017,42754,42612,42753,30-08-2016,18-01-2017,1985,28-11-1985,62,0,0,31,1,M,NUM@US23,142,1
IN,KL,Mobile,BLUESTAR,BLUESTARMobile41,19-01-2017,42754,42571,42596,20-07-2016,14-08-2016,1987,13-08-1987,288,0,1,29,0,F,EDD@QY82,183,158
IN,KL,Mobile,SAMSUNG,SAMSUNGMobile11,16-01-2017,42751,42622,42655,09-09-2016,12-10-2016,1994,25-10-1994,73,0,0,22,1,M,DWBQBN36,129,96
IN,TL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,17-01-2017,42752,42589,42656,07-08-2016,13-10-2016,1990,11-03-1990,197,0,0,26,0,F,MZALKY23,163,96
IN,TL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,15-01-2017,42750,42552,42701,01-07-2016,27-11-2016,1990,13-11-1990,300,0,1,26,0,F,QEFOED65,198,49
IN,MH,WASH_MACH,HITACHI,HITACHIWASH_MACH26,16-01-2017,42751,42555,42584,04-07-2016,02-08-2016,1996,03-03-1996,407,0,0,20,1,M,RSSSJE35,196,167
IN,WB,MICROWAVE,LG,LGMICROWAVE33,20-01-2017,42755,42637,42688,24-09-2016,14-11-2016,1992,08-07-1992,30,0,0,24,0,F,YINAHN62,118,67
IN,TL,LCD,SAMSUNG,SAMSUNGLCD12,09-01-2017,42744,42585,42613,03-08-2016,31-08-2016,1981,19-08-1981,553,0,0,35,1,M,GNJZBO41,159,131
IN,MH,AC,SAMSUNG,SAMSUNGAC14,18-01-2017,42753,42654,42722,11-10-2016,18-12-2016,1992,18-06-1992,124,0,0,24,0,F,BC@ZZO19,99,31
IN,KL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,12-01-2017,42747,42574,42587,23-07-2016,05-08-2016,1996,08-10-1996,233,0,1,20,0,F,HIVNQA80,173,160
IN,TL,AC,LG,LGAC34,06-01-2017,42741,42570,42727,19-07-2016,23-12-2016,1986,12-10-1986,0,1,0,30,1,M,YRGMET35,171,14
IN,WB,MICROWAVE,LG,LGMICROWAVE33,08-01-2017,42743,42578,42665,27-07-2016,22-10-2016,1995,26-11-1995,134,0,0,21,0,F,OAKJAB64,165,78
IN,TL,LCD,SAMSUNG,SAMSUNGLCD12,07-01-2017,42742,42574,42589,23-07-2016,07-08-2016,1981,09-10-1981,536,0,1,35,1,M,KROKSW76,168,153
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,13-01-2017,42748,42554,42681,03-07-2016,07-11-2016,1997,28-05-1997,345,0,0,19,1,M,XHXZFF50,194,67
IN,TN,Mobile,LG,LGMobile31,08-01-2017,42743,42556,42679,05-07-2016,05-11-2016,1987,19-10-1987,513,0,1,29,1,M,UBYECE18,187,64
IN,TN,WASH_MACH,LG,LGWASH_MACH36,17-01-2017,42752,42608,42697,26-08-2016,23-11-2016,1986,27-07-1986,246,0,0,30,1,M,ZBNIZU31,144,55
IN,TL,AC,BLUESTAR,BLUESTARAC44,16-01-2017,42751,42569,42746,18-07-2016,11-01-2017,1985,03-09-1985,200,0,0,31,1,M,QSKBAW66,182,5
IN,KL,Mobile,SAMSUNG,SAMSUNGMobile11,11-01-2017,42746,42721,42741,17-12-2016,06-01-2017,1988,04-08-1988,334,0,0,28,1,M,DZRD@S48,25,5
IN,KA,LCD,BLUESTAR,BLUESTARLCD42,15-01-2017,42750,42743,42748,08-01-2017,13-01-2017,1998,10-06-1998,194,0,0,18,1,M,GRFVZG49,7,2
IN,WB,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,03-01-2017,42738,42673,42689,30-10-2016,15-11-2016,1996,26-04-1996,293,0,0,20,1,M,HXLCTM95,65,49
IN,WB,AC,HITACHI,HITACHIAC24,06-01-2017,42741,42570,42636,19-07-2016,23-09-2016,1990,07-09-1990,161,0,0,26,1,M,@JOKMS32,171,105
IN,TL,Mobile,BLUESTAR,BLUESTARMobile41,01-01-2017,42736,42649,42675,06-10-2016,01-11-2016,1992,02-07-1992,159,0,0,24,1,M,SYJEFW56,87,61
IN,KA,Mobile,LG,LGMobile31,18-01-2017,42753,42746,42749,11-01-2017,14-01-2017,1992,16-08-1992,394,0,0,24,1,M,DJBQLF84,7,4
IN,KA,Fridge,SAMSUNG,SAMSUNGFridge15,16-01-2017,42751,42595,42728,13-08-2016,24-12-2016,1994,06-05-1994,313,0,1,22,1,M,GWHUIU92,156,23
IN,TN,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,07-01-2017,42742,42580,42692,29-07-2016,18-11-2016,1986,26-08-1986,581,0,0,30,0,F,IOAIRS63,162,50
IN,KL,Fridge,HITACHI,HITACHIFridge25,19-01-2017,42754,42725,42728,21-12-2016,24-12-2016,1997,04-11-1997,318,0,1,19,1,M,UWQXIN13,29,26
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,02-01-2017,42737,42615,42705,02-09-2016,01-12-2016,1984,13-06-1984,195,0,0,32,0,F,FRHZJU34,122,32
